;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
0;1584;П5.3;23.03.2022;128;735;736;734;0;0;0;11;4;5;2;;;;;;3;4;1;Давать больше времени для ответа, создавать комфортную обстановку, попытаться добиться ответа
1;161;П5.3;30.03.2022;111;796;795;794;0;0;0;18;6;8;4;;;;;;6;7;3;"Уроком удовлетворена. Работал практически весь класс (95%). В уроке форма командной работы показала положительную динамику обучающихся в ответах. Также в этот раз исправились в своих ответах ""слабые"" обучающиеся.  Их ответы стали более полные и чёткие."
2;165;П5.3;30.03.2022;111;795;796;794;0;0;0;22;8;13;1;;;;;;7;12;0;"Необходимо не оставлять в ""слепой"" зоне слабого ученика. Разработать на следующий урок опорные схемы для фронтальной работы. Обратить внимание на равные возможности обучающихся в ответах по уровням."
3;103;П5.3;13.04.2022;84;565;566;564;0;0;0;4;4;0;2;;;;;;2;0;2;Нет.Для меня цель,такова,давать больше возможностей для ответов,чтобы дети высказывались,не молчали,не чувствовали растерянность при заданных вопросах.
4;115;П5.3;13.04.2022;84;566;565;564;0;0;0;8;1;4;3;;;;;;1;4;3;Не удовлетворена. Необходимо добиться, чтобы мишеням было комфортно на уроке. Они зачастую не знают правильного ответа, поэтому находятся в напряжении и боятся, что их спросит учитель. Цель: Повышать успеваемость мишеней. Когда они будут обладать хотя бы минимумом знаний, то будут уверенней себя чувствовать на занятиях, будут активно работать на уроке, как это делают сильные ученики. Для достижения поставленной цели следует уделять больше внимания мишеням.
5;1144;П5.3;13.04.2022;130;765;766;764;0;0;0;5;1;2;2;;;;;;1;2;2;Родной русский язык в 7 классе. Обычный урок, были желающие ответить, кого то спрашивала сама. Хотелось бы, чтобы дети были активнее. Над этим и буду работать.
6;1142;П5.3;15.04.2022;130;762;763;760;0;0;0;5;2;2;1;;;;;;2;2;1;Урок химии в 9 классе. Дети разные и время на ответы тоже разное. В общем я доволен уроком, детьми.  Учу, чтобы четко отвечали на поставленный вопрос. Но приходится над этим работать.
7;907;П5.3;29.04.2022;114;821;820;819;0;0;0;4;1;2;1;;;;;;1;2;1;Удовлетворена. Понимаю, чтонужно больше давать таких заданий,где необходим полный ответ. Буду реализовывать работу по развититю речи больше на уроках литературного чтения,не отказываясь от данной работы на каждом уроке.
8;244;П5.3;29.04.2022;114;820;821;819;0;0;0;3;0;3;0;;;;;;0;3;0;Уроком удовлетворена. Буду работать с мишенью с целью уменьшения его артистизма и желания выделиться на уроке,добиваться немного сдержанности от него. Направлю его энергию на чтение дополнительной литературы,напомню,что выполнение домашнего задания никто не отменял. 
9;1579;П5.3;12.05.2022;119;856;855;854;0;0;0;19;3;8;8;;;;;;2;4;2;Цель осталась прежней - активизировать деятельность ученика на уроке, чтобы он поднялся на более высокий уровень при получении знаний. Уроком довольна. Ученик активно работал. Продолжать уделять внимание на каждом уроке
