;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
0;1552;П2.3;24.02.2022;84;565;566;564;0;0;0;4;2;0;2;37;0;0;0;4;2;0;2;Внести изменения  к подходу работы с детьми,чтобы дети чувствовали себя более уверенными при ответе на уроках.
1;1553;П2.3;24.02.2022;84;566;565;564;0;0;0;8;2;3;3;35;0;0;0;8;2;3;3;"Не удовлетворена. Очень много времени тратим на молчание. Очень длинные паузы, по окончанию которых слабый ученик всё равно не отвечает или отвечает неправильно.Цель: повысить уровень знаний ""мишеней"". Как? По возможности ,индивидуальная работа на дополнительных занятиях."
2;746;П2.3;24.02.2022;121;905;906;909;0;0;0;9;4;2;3;30;0;0;0;8;4;2;2;Проведённым уроком удовлетворена. Слабым учащимся времени на размышления требуется больше. На следующих уроках данным учащимся стоит увеличить время для размышлений. Таким ребятам можно задавать наводящие вопросы, которые подтолкнут их к правильному ответу.  Продолжить работу по отслеживанию мишеней на следующих уроках.
3;1554;П2.3;28.02.2022;82;539;540;538;0;0;0;9;4;3;2;21;0;0;0;9;4;3;2;Да удовлетворение получено.  Уменьшить время ожидания ответов
4;739;П2.3;28.02.2022;121;906;905;909;0;0;0;8;1;2;5;17;0;0;0;4;1;2;1;Да, я удовлетворен уроком. Да, нужно сделать акцент на том, чтобы слабым ученикам давать больше время на размышление, чем сильным. Оформить более продуманный дифференциированный подход к распределению времени на обдумывание вопроса на уроке  продолжить работу с мишенями. Да, вполне понимаю, как ее достичь
5;1306;П2.3;04.03.2022;114;820;821;819;0;0;0;3;2;1;0;80;0;0;0;3;2;1;0;В целом удовлетворена
6;1576;П2.3;04.03.2022;89;611;610;609;0;0;0;8;4;2;2;25;0;0;0;8;4;2;2;Да, урок прошёл на высоком уровне. Дети в основном  активны. У Мишени 2 при вопросе присутствует растерянность, неуверенность. Очень хорошо реагирует на похвалу, преободряется, старается в силу своих возможностей. Мишень 1 работал хорошо, на вопросы отвечал быстро, внимательно слушал. 
7;1305;П2.3;05.03.2022;114;821;820;819;0;0;0;4;2;1;1;73;0;0;0;4;2;1;1;В целом удовлетворена. Волнуюсь,что недостаточно по-прежнему уделяется внимание слабому ученику. Он видовой ребёнок. На сегодняшний день он  только в конце февраля прошёл ПМПК , и готовятся документы на получение статуса ОВЗ (8 вид). С ним ситуация изменится после того,как он будет заниматься по другим учебникам и получать другие 
8;1307;П2.3;05.03.2022;114;818;823;819;0;0;0;3;0;3;0;17;0;0;0;3;0;3;0;нет удовлетворения от урока. Нужно изменить подготовку учителя к уроку. Обозначилось много проблем, в том числе поведения учеников. Нужны советы других учителей. Возможно,мозговой штурм. Обязательно хочется изменить  результативность уроков к лучшему!
9;1308;П2.3;05.03.2022;114;823;818;819;0;0;0;3;0;2;1;56;0;0;0;3;0;2;1;Удовлетворение ощущается. Уверенно отрабатывается данная компетенция вне зависимости от того,есть ли посещающий на уроке или нет. Цел- продолжать  давать достаточное время ученику на размышление,на преодоление чувств растерянности,давать возможность сосредоточиться,собраться с мыслями.
10;1555;П2.3;09.03.2022;129;756;755;754;0;0;0;14;5;4;5;14;0;0;0;2;5;4;5;На уроке английского языка нужно ещё больше давать времени для размышления, потому что ребенок испытывает напряжение и растерянность при попытке быстро ответить. Достичь можно тем, что упростить сам вопрос или задавать наводящие вопросы. Больше хвалить ребенка после правильного ответа.
11;1556;П2.3;10.03.2022;129;755;756;754;0;0;0;14;5;4;5;13;0;0;0;14;5;4;5;Время на размышление стоит увеличить, потаму что деди теряются и не могут быстро и четко формулировать мысли.
12;1567;П2.3;10.03.2022;101;653;654;650;0;0;0;19;6;9;4;31;0;0;0;13;6;3;1;"Куратова Е.Г.: Удовлетворена процентов на 70… Ждала немного другого результата, но он не полностью оправдался, имею ввиду ""мишеней"" "
13;752;П2.3;10.03.2022;121;907;908;911;0;0;0;12;4;5;3;11;0;0;0;7;3;3;1;Да, я удовлетворена. Необходимо учитывать индивидуальные, психологические особенности обучающихся, продумывать формулировки вопросов, время для размышления для сильных, средних, слабых учеников, 
14;1577;П2.3;11.03.2022;89;610;611;609;0;0;0;4;1;2;1;12;0;0;0;4;1;2;1;Посещением урока удовлетворена , слабому ученику больше давать времени на обдумывание  вопроса . Так как у Мишени №2 при постановке вопроса присутствует растерянность. Ему необходимо больше времени чтобы сосредоточиться .
15;1566;П2.3;11.03.2022;101;654;653;650;0;0;0;20;4;6;10;33;0;0;0;13;4;6;5;"Кокоулин А.С.: Удовлетворён работой. Слабые ребята слабо и работали. ""Мишени"" были задействованы.  "
16;85;П2.3;15.03.2022;83;561;562;560;0;0;0;6;2;2;2;18;0;0;0;6;2;2;2;Уроком удовлетворена. Несмотря на то что ответы были не всегда правильные, дети стали более активно вести себя на уроке.
17;1542;П2.3;16.03.2022;126;898;897;893;0;0;0;13;5;6;2;7;0;0;0;13;5;6;2;задавая вопросы, цель учителя-усвоение материала. Поэтоме, если ребенок затрудняется ответить, учитель задают наводящие вопросы для полного осмысление материала.
18;1543;П2.3;16.03.2022;126;897;898;893;0;0;0;8;4;4;0;13;0;0;0;8;4;4;0;"да.Время на размышление нужно давать. Если нет ответа, наводящие вопросы. Всегда спрашивает""есть чем дополнить, если есть дополнение?""."
19;810;П2.3;16.03.2022;100;687;688;689;0;0;0;18;10;4;4;13;0;0;0;13;8;4;1;Часть ребят после определённого напряжения втянулись в работу. Слабые ученики: чувствуется напряжение, к концу урока усталость. Сильные и средние ребята, в основном, активны. 
20;171;П2.3;16.03.2022;111;798;797;790;0;0;0;23;4;15;4;26;0;0;0;9;1;4;4;На уроке было 3 мишени из слабой гуппы. На вопросы учителя дети отвечали с затруднением и напряжением. Чтобы дети работали активно, можно выдать им задания легкие, постепенно сложностьповышать.
21;1708;П2.3;16.03.2022;90;637;636;635;0;0;0;6;1;2;3;46;0;0;0;6;1;2;3;Мишени 1(Никита) нужно задавать наводящие вопросы. Он отвечает быстроо, но не всегда правильно. Вадим (мишень 2) активности на уроке не было, но отвечал. Татьяне (мишень 3) нужно больше задавать вопросов, обращать на неё внимание, т.к. активность в ходе урока разная. Нужно поддерживать её внимание постоянно. Проделанной работой довольна. Настрой позитивный. Работаем дальше.
22;177;П2.3;16.03.2022;111;797;798;790;0;0;0;18;5;7;6;49;0;0;0;10;2;3;4;Павел и Саша на вопросы отвечали не всегда. Были неверные ответы. На уроке вели себя пассивно. Ваня активно отвечал на все вопросы учителя. А также во время ответа других учеников, он тоже был готов отвечать. 
23;577;П2.3;17.03.2022;131;748;745;744;0;0;0;6;2;2;2;91;0;0;0;6;2;2;2;Урок прошёл на достаточно высоком уровне. Вниманием учителя был охвачен весь класс. Все учащиеся были включены в работу. Сильные ученики отвечали достаточно быстро. Остальным времени требовалось немного больше.
24;1426;П2.3;17.03.2022;90;636;637;635;0;0;0;6;1;2;3;42;0;0;0;6;1;2;3;Мишени 2 (Вадиму) нужно больше времени на размышление, т.к. часто, отвечая на вопросы, ошибается. Часто не уверен в правильности своих ответов. Для мишени 3 (Татьяна) давать больше вопросов поисковых, проблемного характера для рассуждения, что позволит ей активизироваться, чаще высказывать и аргументировать свою точку зрения.
25;90;П2.3;17.03.2022;83;562;561;560;0;0;0;8;2;2;4;25;0;0;0;8;2;2;4;Уроком удовлетворена. Дети стали более открытыми, раскрепощенными
26;573;П2.3;18.03.2022;131;745;748;744;0;0;0;4;2;2;0;73;0;0;0;4;2;2;0;Урок прошел плодотворно. Дети были активны. Быстро и правильно отвечали на вопросы учителя.
27;1545;П2.3;18.03.2022;126;899;900;894;0;0;0;13;3;2;0;58;0;0;0;13;8;3;2;Считаю, что поставленных целей на уроке добилась.
28;1569;П2.3;18.03.2022;98;633;632;631;0;0;0;3;1;2;0;8;0;0;0;3;0;1;2;Удовлетворена. Пока ничего менять не буду.
29;1571;П2.3;18.03.2022;132;719;721;720;0;0;0;4;3;1;0;15;0;0;0;4;3;1;0;Я ожидала другого результата на своём уроке. Мне казалось, что я даю достаточно времени на размышление, но, как показал протокол, средняя длина паузы снова ниже принятой нормы. Думаю, что над данной компетенцией мне необходимо ещё поработать и понаблюдать.
30;1561;П2.3;21.03.2022;79;534;533;532;0;0;0;12;3;5;4;11;0;0;0;9;3;4;2;Проведением урока я удовлетворён. Менять бы ничего не стал. Дети работали активно на всех этапах урока. 
31;1562;П2.3;21.03.2022;79;533;534;532;0;0;0;10;3;3;4;11;0;0;0;6;3;2;1;На уроке было видно, что учитель пытался распределить внимание  между учениками равномерно, но особенно немного  больше было уделено  двум мешеням. Я бы немного изменила опрос детей - для слабых  детей задания дала в виде тестов, так как дети немного  стеснялись и были не уверены в себе. Сильным сделала бы  карточки с усложнёнными заданиями.
32;687;П2.3;22.03.2022;80;545;544;543;0;0;0;10;0;2;0;6;0;0;0;2;0;2;0;У мишени 1 уменьшилось время на обдумывание., удовлетворена.У мишени 2 значительного прогресса нет, нужно поменять тип вопросов, снять напряжение, увеличить количество наглядности.
33;1001;П2.3;22.03.2022;76;501;502;500;0;0;0;7;1;4;2;40;0;0;0;7;1;4;2;Проделанной работой довольна. Методика работы нравится. Много беру для своей работы после посещения уроков своей коллеги, а после обсуждения получаю стимул работать дальше. Считаю, что главное деятельность, а результат будет. Дети уже привыкли к посещению уроков, это их активизирует.
34;1006;П2.3;22.03.2022;76;502;501;500;0;0;0;7;2;2;3;63;0;0;0;7;2;2;3;В основном уроком удовлетворена.  Меньше внимания было уделено Саше, поэтому она была менее активна. В будущем необходимо держать в поле зрения всех учеников класса и равномерно распределять внимание между всеми учащимися класса.
35;1559;П2.3;23.03.2022;69;485;486;484;0;0;0;6;2;2;2;41;0;0;0;6;2;2;2;Учитель не торопит ребят (мишени) с ответом. Дает время на размышление. К окончанию урока дети чувствуют себя увереннее
36;1570;П2.3;23.03.2022;132;721;719;720;0;0;0;2;0;2;0;12;0;0;0;2;0;2;0;"Своей работой на уроке я доволен. И хотя у меня снова длина средней паузы вышла меньше 6 секунд, но я смог увидеть личный прогресс, сравнивая данный протокол с предыдущим по компетенции ""Время на размышление"". Значит, я на правильном пути. Я думаю, что мы с педагогами сможем ещё понаблюдать данную компетенцию."
37;1572;П2.3;23.03.2022;85;569;570;568;0;0;0;8;3;3;2;12;0;0;0;5;3;1;1;Более или менее хорошо
38;684;П2.3;23.03.2022;80;544;545;543;0;0;0;13;0;1;1;6;0;0;0;2;0;1;1;У мишени 2 уменьшилось время на обдумывание., удовлетворена.У мишени 1 незначительный прогресс, нужно поменять тип вопросов, использовать невербальные знаки внимания.
39;957;П2.3;23.03.2022;98;632;633;631;0;0;0;3;1;1;1;20;0;0;0;3;1;1;1;Удовлетворена полностью. Пока ничего менять не буду. Посмотрим как поведут себя ученики дальше.
40;1560;П2.3;24.03.2022;69;486;485;484;0;0;0;4;0;2;2;12;0;0;0;4;0;2;2;Нужно задавать вопросы так, чтобы ученикам было интересно на них ответить и не реагировать негативно, если ученик затрудняется ответить на вопрос. Среднее время на размышление 1 с. На уроке отвечали в основном средние ребята. Слабым ученикам (мишеням) было задано всего 3 вопроса.
41;880;П2.3;25.03.2022;96;624;625;623;0;0;0;5;1;3;1;10;0;0;0;4;1;2;1;Удовлетворена
42;1573;П2.3;26.03.2022;85;570;569;568;0;0;0;10;4;3;3;11;0;0;0;6;2;3;1;Обращать больше внимания на слабых и средних учеников задавая им больше наводящих вопросив
43;1323;П2.3;28.03.2022;112;781;782;778;0;0;0;26;8;13;5;62;0;0;0;21;8;11;2;удовлетворена на моптимальном уровне
