;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
0;1145;П4.2;10.02.2022;130;766;765;764;0;0;0;5;0;3;2;;0;0;0;;0;3;2;Урок математики в 7 классе. Класс средний, но ребята стараются, Отвечают, поднимают руки, не боятся, что неправильно. Молодцы. Обязательно хвалю.
1;1138;П4.2;11.02.2022;130;763;762;760;0;0;0;5;2;2;1;;0;0;0;;2;2;1;Урок истории в 9 классе. Пока идет все как хотелось бы, только дети вели себя как то скованно. Думаю они привыкнут к посещениям и все будет хорошо.
2;1175;П4.2;02.03.2022;128;735;736;734;0;0;0;7;5;2;0;;0;0;0;;5;2;0;
3;1439;П4.2;02.03.2022;111;796;795;794;0;0;0;20;6;8;6;;0;0;0;;6;8;6;Работой удовлетворена. На занятии полная обратная связь в основном направлена на сильных обучающихся, а частичная обратная связь - на средних и слабых. На следующих уроках важно подключить слабых обучающихся для повышения качества обратной связи.
4;1441;П4.2;02.03.2022;111;795;796;794;0;0;0;22;4;13;5;;0;0;0;;4;13;5;Я удовлетворена. Ребята уже на данном этапе 3 четверти научились оценивать чтение вслух по критериям устного ответа. Работают активно, с желанием, помогают улучшить результат друг друга советом, примером, рекомендациями. Умеют критиковать друг друга. Продолжаем учиться адекватно принимать замечания. Моя задача помочь Ползунову Ивану, Кареву Ивану и Белослудцеву Максиму адекватно относиться к критике. Совместно с учащимися формируем адекватную самооценку.
5;1167;П4.2;03.03.2022;128;736;735;734;0;0;0;7;2;1;4;;0;0;0;;2;1;3;
6;1656;П4.2;07.03.2022;92;586;585;584;0;0;0;10;3;4;3;;0;0;0;;3;4;3;Не совсем удовлетворена.Хочется добавить полных реакций. Я понимаю, как достичь этой цели.
7;1463;П4.2;10.03.2022;130;765;766;764;0;0;0;5;1;2;2;;0;0;0;;1;2;2;Урок( родного) русского языка в 7 классе. На данном уроке много было самостоятельной работы. Дети все работали, молодцы, как обычно. Не могу сказать, что все идеально. Но всегда стараюсь к лучшему.
8;1462;П4.2;11.03.2022;130;762;763;760;0;0;0;5;2;2;1;;0;0;0;;1;2;1;Урок химии в 9 классе. Есть слабые и сильные дети, есть активные, сами поднимают руки. Урок обычный. Я удовлетворен. Хотя всегда есть, что отменить. Что новое применить. Будем работать.
9;1345;П4.2;15.03.2022;104;620;621;619;0;0;0;5;1;3;1;;0;0;0;;1;3;1;Уроком довольна. Необходимо формулировать вопросы четко, для получения качественной обратной связи
10;99;П4.2;17.03.2022;84;565;566;564;0;0;0;5;2;0;3;;0;0;0;;2;0;3;Нет.Надо больше уделять внимание слабым ученикам,реагировать на их ответы полноценно.
11;110;П4.2;17.03.2022;84;566;565;564;0;0;0;8;2;3;3;;0;0;0;;2;3;3;"Удовлетворена не на 100 %. Необходимо слабых учеников хвалить более конкретно за ответы. Использовать ""Бутерброд с обратной связью"": комплимент, коррекция, комплимент."
12;1333;П4.2;25.03.2022;133;728;729;727;0;0;0;11;3;4;4;;0;0;0;;2;2;1;Уроком удовлетворенны. Но хотелось бы чаще использовать рефлексию и добавить работу новые технология.
13;1453;П4.2;12.04.2022;114;821;820;819;0;0;0;4;1;2;1;;0;0;0;;1;2;1;Уроком удовлетворена частично. Слабый ученик(видовик) отказывался работать вообще. Потому не получил похвалы. Ставлю для себя цель- перед урокам разговаривать с этим учеником и мотивировать его на работу,так сказать,договариваться с ним. Буду искать методы мотивации и посильные задания для слабого ученика. Общее количество рекаций меньше по сравнению с прошлым уроком,потому что было больше самостоятельной работы на уроке
14;1455;П4.2;12.04.2022;114;820;821;819;0;0;0;3;0;3;0;;0;0;0;;0;3;0;Частично удовлетворена. Вроде бы количество полных реакций возросло,но понимаю,что преодолеваю себя. Мне не ххочется терять время урока на полную обратную связь,но понимаю,что тнадо и перебарываю себя. Осознаю важность данной компетенции. Понимаю,что трудно мне это,так как стаж работы большой,и видимо,привыкла к частичным реакциям. Буду внимательнее т ответственней относиться к работе учеников
15;1457;П4.2;15.04.2022;114;818;823;819;0;0;0;2;0;2;0;;0;0;0;;0;2;0;Уроком удовлетворена,так как есть изменения в лучшую сторону. Обратная полная связь превышает частичные реакции. Это положительная динамика. Количество похвал совпало, но при этом увеличилось количество полных моих реакций на ответы по сравнению с прошлым уроком. Замечаю, что на уроках дети стали лучше работать, Моя цель- видеть успехи всех учеников, отмечать все их заслуги,быть готовой дать полную обратную связь. А главное,верить, что это положительно скажется на учебных успехах детей
16;1459;П4.2;15.04.2022;114;823;818;819;0;0;0;2;0;2;0;;0;0;0;;0;2;0;Уроком удовлетворена. Улучшилась динамика полной обратной связи в сравненнии с прошлым посещением. В дальнейшем ставлю себе задачу — не забывать  использовать это на уроках и не только в этом классе,но и в других. Я стала хвалить детей с пояснением, с анализм их работы,но пока не вижу улучшения их успеваемости. Понаблюдаем дальше 
17;1447;П4.2;18.04.2022;129;752;753;757;0;0;0;8;3;2;3;;0;0;0;;3;2;3;Удовлетворена. Урок прошел на хорошем эмоциональном настрое. Эмоциональный фон на уроке поддерживался похвалой. 
18;1449;П4.2;18.04.2022;129;753;752;757;0;0;0;10;2;4;4;;0;0;0;;2;3;3;Удовлетворена. За правильные ответы в  поощерение дети получали жетоны.  В качестве похвалы на уроке  дети аплодировали одноклассникам.  Много внимания было уделено слабым и средним группам учащихся.
19;1423;П4.2;19.04.2022;76;501;502;500;0;0;0;7;1;4;2;;0;0;0;;1;4;2;"Удовлетворена уроком. Все дети активизировались. Поощрения учителя старались получить все. Группа ""слабые"", отвечая на вопросы, получали реакцию учителя ( обратную связь) чувствовали себя более уверенно, знали что особенно им удалось. Достижимая цель : не скупиться на поощрения, даже если ребенок ответил не совсем так, как ожидал учитель. Он активен, он ищет ответ. Как достичь : Поощрения не только словесные, есть много других форм"
20;1425;П4.2;19.04.2022;76;502;501;500;0;0;0;7;2;2;3;;0;0;0;;2;2;3;Не все получилось, как хотелось. Чаще поощрение выражается одним словом. Цель : применять разные формы поощрения.   Все ребята были вовлечены в работу, поощрение воодушевляло их, активность детей в течение урока увеличилась. Работа над протоколом позволила больше временина уроке обращать на реакцию учеников, поощрять даже за незначительный успех. Это повышает мотивацию к обучению.
21;1451;П4.2;22.04.2022;123;838;839;837;0;0;0;13;3;7;3;;0;0;0;;3;7;1;Уделять больше внимания слабым, побуждая их к работе.
22;1452;П4.2;22.04.2022;123;839;838;837;0;0;0;7;0;4;3;;0;0;0;;0;3;0;Работой удовлетворена и довольна. Хотелось бы добиться еще большего внимания детей к вопросам.
23;1430;П4.2;26.04.2022;121;906;905;909;0;0;0;8;1;2;5;;0;0;0;;1;2;2;Я полностью доволен результатами. Необходимо больше внимания уделять качеству вопрососв и стараться чаше давать полную обратную связь ученикам. Целью я могу себе поставить чаще давать полную обратную связь. Я понимаю как достичь этой цели
24;1443;П4.2;27.04.2022;111;798;797;790;0;0;0;25;4;17;4;;0;0;0;;4;17;4;Удовлетворена своей работой. Цель: научить детей самоанализу. Для этого необходимо задавать наводящие вопросы ученикам, на тему его работы.
25;1444;П4.2;27.04.2022;111;797;798;790;0;0;0;20;5;9;6;;0;0;0;;5;8;6;Уроком удовлетворена. Учитель давал полную и частичную обратную связь всем отвечающим. Средние и слабые обучающиеся работали активнее, когда получали полную обратную связь. Цель- больше давать полную обратную связь на работу обучающихся.
26;1467;П4.2;27.04.2022;98;632;633;631;0;0;0;3;0;1;2;;0;0;0;;0;1;2;Цель достигнута. Будем работать.
27;1427;П4.2;28.04.2022;113;830;829;828;0;0;0;5;0;4;1;;0;0;0;;0;4;1;С первых минут урока обучающиеся активно включилися в работу, порадовала полная готовность ребят к работе. На уроке я использовала различные методы учебной деятельности. Заинтерисованность учеников не снижалась в течении всего урока. Объем выполненой работы оптимальный, темп работы соответствовал уровню развития способностей учеников.
28;1428;П4.2;28.04.2022;113;829;830;828;0;0;0;9;4;3;2;;0;0;0;;4;3;2;Считаю, что задачи урока решены. Дети не перегружены. Каждый этап урока оказывал всестороннее воздействие на детей. Время урока было организованно исключительно продуктивно.
29;1468;П4.2;28.04.2022;98;633;632;631;0;0;0;3;0;2;1;;0;0;0;;0;2;1;Цель достигнута. Будем работать.
30;1332;П4.2;29.04.2022;133;725;726;724;0;0;0;7;2;3;2;;0;0;0;;2;3;2;Уроком удовлетворенна частично, есть над чем ещё поработать.
31;1628;П4.2;29.04.2022;121;908;907;911;0;0;0;10;4;2;4;;0;0;0;;3;2;2;Удовлетворена.
32;1432;П4.2;29.04.2022;121;905;906;909;0;0;0;18;4;10;4;;0;0;0;;4;4;1;Уроком удовлетворена. Стараюсь на уроке заметить каждого ученика и дать полную рецензию на ответ.
33;1354;П4.2;04.05.2022;113;826;827;825;0;0;0;8;2;3;3;;0;0;0;;2;3;3;Считаю, что заявленной цели и поставленных задач урок достиг. На всех этапах урока ученики были вовлечены в интенсивную мыслительную и практическую деятельность исследовательского характера. Этапы урока были тесно связаны между собой. Учебная информация была привлекательна для детей. Перспективы на будущее: 1. Продолжать учить ребят работать в гуппах, в парах. 2. Учить ребят выражать свои мысли.
34;1356;П4.2;04.05.2022;113;827;826;825;0;0;0;11;4;3;4;;0;0;0;;4;3;4;В ходе урока были использованы различные формы работы учащихся. Организация самостоятельной работы носила обучающий и контролирующий характер. Деятельность учащихся носила репродуктивный и частично-поисковый характер. Оценка каждого задания дада возможность каждому ребенку оценить свои знания, увидеть, что он еще не усвоил и над чем ему нужно поработать.
35;1376;П4.2;04.05.2022;126;897;898;893;0;0;0;8;6;2;0;;0;0;0;;6;2;0;Интерактивная игра  с помощью PowerPoint
36;1372;П4.2;05.05.2022;131;749;746;747;0;0;0;8;3;3;2;;0;0;0;;3;3;1;Я удовлетворена работой педагога,потому что он умеет общаться с детьми,видеть мир их глазами.Ничего менять не надо в работе учителя,потому что я уверена,что понимание между          учителем и учеником может достигаться путём общения.
37;1373;П4.2;05.05.2022;126;896;895;894;0;0;0;20;8;9;3;;0;0;0;;8;6;2;Уроком удовлетворена, хотя не всегда получалось дать полную обратную связь.Ребята работают, отвечают, реагируют на похвалу и критику.Цель: прокомментировать полнее ответы учеников.
