;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
0;1265;П4.3;17.02.2022;130;765;766;764;0;0;0;5;1;2;2;;0;0;0;;1;2;2;Урок родного русского языка в 7 классе. Считаю, что урок прошел хорошо. Но всегда есть над чем поработать.
1;1264;П4.3;18.02.2022;130;762;763;760;0;0;0;5;3;1;1;;0;0;0;;3;1;1;Урок биологии в 9 классе прошел как обычно.
2;1464;П4.3;03.03.2022;130;766;765;764;0;0;0;5;0;3;2;;0;0;0;;0;3;2;Урок математики в 7 классе. Класс средний, но ребята стараются. Поэтому обязательно хвалю их. Есть , конечно, над чем работать, понимаю, как это сделать. Вместе с детьми мы сделаем все.
3;1461;П4.3;04.03.2022;130;763;762;760;0;0;0;5;2;2;1;;0;0;0;;2;2;1;Урок истории в 9 классе. Думаю, что урок прошел обычный. Все ребята работали в меру своих возможностей. Все молодцы. 
4;1440;П4.3;09.03.2022;111;796;795;794;0;0;0;19;7;5;7;;0;0;0;;7;5;6;Уроком удовлетворена. Получилось подключить средних и слабых обучающихся практически одинаково.
5;1442;П4.3;09.03.2022;111;795;796;794;0;0;0;24;7;15;2;;0;0;0;;7;15;2;Уроком я удовлетворена. Максим Белослудцев вышел читать к доске первый раз. Мы с ребятами отметили эту ситуацию успеха Амалия из слабоуспевающих перешла в разряд среднеуспевающих учащихся.Лиана из среднеуспевающих перешла в разряд сильных. Обе девочки очень активны на уроках, могут проявить навыки самооценки и взаимооценки своих одноклассников. Позитивно настроены и улучшают свой результат из урока в урок.
6;1710;П4.3;14.03.2022;92;586;585;584;0;0;0;10;3;4;3;;0;0;0;;3;4;3;Надо добавить элементы способствующие  раскрепощению обучающегося.Достичь этого можно , мне кажется, шуткой или примером из жизни.
7;100;П4.3;23.03.2022;84;565;566;564;0;0;0;4;2;0;2;;0;0;0;;2;0;2;Цель:отдавать полную обратную связь каждому ученику.
8;111;П4.3;23.03.2022;84;566;565;564;0;0;0;9;2;4;3;;0;0;0;;2;4;3;В целом удовлетворена. Показатели улучшились.Сохранить данный навык. Никогда не зыбывать ополной обратной связи
9;1334;П4.3;05.04.2022;133;728;729;727;0;0;0;9;2;4;3;;0;0;0;;2;4;3;Нужно поддерживать Васю в ответе, помогать справляться с неуверенностью
10;1465;П4.3;06.04.2022;81;529;528;525;0;0;0;6;0;4;2;;0;0;0;;0;4;2;На уроке необходимо давать более открытую обратную связь.Обратная связь стимулирует мишени продуктивнее работать.
11;1466;П4.3;06.04.2022;81;528;529;525;0;0;0;8;1;4;3;;0;0;0;;1;4;3;На уроке необходимо стараться давать полную обратную связь.Обратная связь мишеней работать продуктивней.
12;262;П4.3;07.04.2022;75;498;497;496;0;0;0;2;2;0;0;;0;0;0;;2;0;0;когда будет класс в полном составе, можно сменить мешени
13;255;П4.3;07.04.2022;75;497;498;496;0;0;0;5;3;0;2;;0;0;0;;1;0;1;больше делать акцент на работе со слабыми учениками
14;1585;П4.3;14.04.2022;100;687;688;689;0;0;0;18;6;8;4;;0;0;0;;4;5;3;"Поведение двух ""целевых"" учеников на уроке в течение всего урока менялось от пассивности до активности. Но это ""слабые"" дети и весь ритм не удерживают и к концу урока ""выдыхаются"". Считаю, что этим детям нужны определённые условия и особая программа."
15;597;П4.3;14.04.2022;119;856;855;854;0;0;0;19;4;8;7;;0;0;0;;3;3;1;Моя цель работы с этой мишенью - активизация деятельности на уроке, необходимо, на мой взгляд, давать индивидуальное задание, чаще задавать ему вопросы..  Удовлетворена работой ученика на джанном занятии, на поставленные вопросы отвечал верно, но активности не проявляет
16;1435;П4.3;14.04.2022;119;855;856;854;0;0;0;12;3;3;6;;0;0;0;;3;3;6;Уроком удовлетворена, стараюсь всегда всех охватить своим вниманием и дать обратную связь. Аня работала в меру своих сил, на все вопросы отвечала. Активности не проявляет. Усложнять задаваемые вопросы
17;1436;П4.3;20.04.2022;119;855;856;854;0;0;0;12;3;3;6;;0;0;0;;3;3;6;Уроком удовлетворена, стараюсь всегда всех охватить своим вниманием и дать обратную связь. Савелий может учиться лучше, но особого желания не проявляет. Нужно создавать ситуацию успеха.
18;1438;П4.3;20.04.2022;100;685;684;686;0;0;0;14;3;3;8;;0;0;0;;3;2;7;"Уроком удовлетворена. Считаю, что ученика никогда не надо оставлять без внимания, можно найти положительное в каждом ответе. Целью себе я поставила: повысить уровень положительных реакций на ответы ""мишеней"" и не только, давать более полную обратную связь. Результат методики ясен, но но с одного раза добиться эффекта сложно. Буду продолжать работу в этом направлении."
19;1445;П4.3;20.04.2022;111;801;802;792;0;0;0;22;6;8;6;;0;0;0;;6;8;8;"Мишени стали активнее вести себя на уроке, погружаются в процесс, участвуют в обсуждении. Вообще, дети стали активнее на уроке. Вопросы подбираются индивидуально для ребят. Успевает поучаствовать в общении почти каждый реб>нок. В качестве пожелания:рассадить ""мишеней"" в классе подальше друг от друга. Возможно, в этом случае деятельность одного и другого будет направлена в нужное русло.."
20;1446;П4.3;20.04.2022;111;802;801;792;0;0;0;22;6;10;6;;0;0;0;;4;5;8;Желательно парней рассадить на разные ряды и в разные места (первые/последние парты). Тогда каждому из них будет удобнее контролировать свой эмоциональный фон и концентрировать внимание.
