;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
0;874;П5.2;16.03.2022;128;735;736;734;0;0;0;11;4;5;2;;;;;;4;5;1;
1;160;П5.2;16.03.2022;111;796;795;794;0;0;0;21;8;7;6;;;;;;8;7;5;Больше внимания уделить по времени речи слабым обучающимся.
2;164;П5.2;16.03.2022;111;795;796;794;0;0;0;23;8;12;3;;;;;;8;12;3;Уроком удовлетворена. Обучающиеся сильного и среднего уровней были задействованы в равных позициях. Есть предложение обратить внимание на полноту ответов слабых обучающихся.
3;1169;П5.2;17.03.2022;128;736;735;734;0;0;0;7;2;1;4;;;;;;2;1;4;
4;102;П5.2;06.04.2022;84;565;566;564;0;0;0;3;2;0;1;;;;;;2;0;1;Вполне удолетворена.Время ответов слабого ученика намного больше,чем сильных.
5;114;П5.2;06.04.2022;84;566;565;564;0;0;0;8;2;3;3;;;;;;2;3;3;"Не удовлетворена. Необходимо подтянуть слабых хотя бы до среднего уровня.Слабые тратят намного времени больше на ответ не потому, что у них более полный ответ, а потому что они сначала долго думают, не зная ответа, а затем учитель их ""наводит"" вопросами на правильный ответ. Цель: научить слабых ребят говорить, размышлять. Они просто стараются "" молча отсидеться на уроке"". Как достичь: поддерживать ""ситуацию успеха"" у слабых учащихся."
6;1141;П5.2;08.04.2022;130;762;763;760;0;0;0;5;2;2;1;;;;;;2;2;1;урок химии в 9 классе. Обычный класс с сильными и слабыми детьми. Прошел в обычном режиме. Время, потраченное детьми на ответы, конечно, зависит от того, какой это ученик: слабый или сильный.
7;197;П5.2;13.04.2022;111;801;802;792;0;0;0;22;6;10;6;;;;;;3;3;3;Цель: определить категорию обучающихся, с которыми планируется дальнейшая работа. Для них подобрать вопросы и задания, определить время на ответ и этап урока, на котором он будет работать.
8;204;П5.2;13.04.2022;111;802;801;792;0;0;0;22;6;10;6;;;;;;3;2;4;Достижимая цель: определить  обучающихся, для которых будут подобраны вопросы и задания, определено время и этап урока для ответов.
9;113;П5.2;14.04.2022;84;566;565;564;0;0;0;7;1;3;3;;;;;;1;3;3;Да,удовлетворена. Время речи учащихся увеличилось Дети стали давать более полные развёрнутые ответы, а не состоящие из одного слова. Стали осваивать процесс говорения .Слабые учащиеся подтянулись и приблизились к средним. Цель: удержать учащихся на данном уровне. Каждый раз на уроке вносить что-то новенькое, тем самым поддерживая интерес ребят. Мотивировать, хвалить!
10;1139;П5.2;14.04.2022;130;763;762;760;0;0;0;5;0;4;1;;;;;;0;4;1;Обществознание в 7 классе. Дети сегодня не очень активные.  И все же отвечали правильно. Урок получился обычный. Я довольна.
11;803;П5.2;19.04.2022;100;688;687;689;0;0;0;15;5;6;4;;;;;;5;4;4;"Работой неудовлетворена. ""Средним "" и ""Сильным"" ребятам требовалось время для размышления. Считаю необходимым повторить этот протокол."
12;814;П5.2;20.04.2022;100;687;688;689;0;0;0;18;6;8;4;;;;;;2;6;4;Работой удовлетворена, но необходимо отработать этот навык. Думаю, необходимо проработать этот протакол ещё раз.
13;1146;П5.2;20.04.2022;130;766;765;764;0;0;0;5;0;3;2;;;;;;0;3;2;Урок математики в 7 классе. Ребята молодцы, стараются. Не сразу все получается. Стараюсь подбодрить, хвалю. Всегда есть желающие ответить.
